cst_dim_id,transdate,transdatetime,amount,docno,direction,target,os_count_30d,Количество разных моделей телефона (phone_model) за последние 30 дней — насколько часто клиент “менял устройство” по логам,last_phone_model,last_os_ver,logins_7d,Количество уникальных логин-сессий за последние 30 дней до transdate,avg_logins_7d,avg_logins_30d,rel_freq_change_7_30d,login_share_7_30d,avg_login_interval,std_login_interval,interval_variance_30d,weighted_avg_interval_7d,Показатель “взрывности” логинов: (std?mean)/(std+mean)(std - mean)/(std + mean)(std?mean)/(std+mean) для интервалов,fano_factor_interval,z_score_avg_interval_7d_vs_30d,hour,day_of_week,is_night,amount_log,is_high_risk_combo,is_fast_bot,time_since_last_login,user_avg_amt,user_std_amt,user_tx_count,user_hist_fraud,amount_to_avg_ratio,rare_os_flag,rare_device_flag,high_device_volatility,suspicious_device_combo,high_login_volatility,scorecard_total,is_device_hopper,login_volatility_factor,device_count_30d,fraud_probability,fraud_prediction,risk_level,detection_stage
2112800905,2025-02-17,2025-02-17 15:32:05,5000.0,12260,58c024783fc1bd4d7b14e3b4dd2221c3,0,2.0,3,Xiaomi 2312CRAD3C,Android/14,14.0,72,2.0,0.0,-0.1666666666666666,0.1944444444444444,33987.042253521126,58007.56769334661,3364877909.6981893,106132.04932649186,0.2611079654960083,99004.72905522048,0.0993881603390834,15,0,0,8.517393171418904,0,0,9,12672.478088235293,22518.333623602546,136,0,0.3945558212992164,0,1,0,0,0,2,0,0,0,8.213406581345683e-06,0,LOW,ml_model
497566784,2025-06-20,2025-06-20 16:16:39,33625.0,12638,4e2937106cfbc9ebe27a335e05da57ad,0,1.0,1,Honor_lly-lx1,Android/14,16.0,36,2.2857142857142856,0.0,0.9047619047619048,0.4444444444444444,67208.37209302325,105605.76492494176,11152577585.38206,10226.62995928906,0.22218895684400447,165940.3023472396,-0.3062746822203474,16,4,0,10.423054856238874,1,0,8,30761.0,76098.17513252207,41,1,1.093104905562238,0,1,0,0,0,2,0,0,0,0.0063923257135787195,0,LOW,ml_model
2937778211,2025-02-04,2025-02-04 16:13:05,20000.0,374,b49b59c3f532de501500eb6ac7a1ffb5,0,1.0,1,Samsung SM-A556E,Android/14,2.0,12,0.2857142857142857,0.4,-0.2857142857142858,0.1666666666666666,217047.2727272728,503628.4768972245,253641642741.8181,80100.0,0.3976562334992855,1168600.9206875754,-0.2719212256840265,16,1,0,9.90353755128617,1,0,8,126971.42857142857,136381.0590856037,35,1,0.15751575157515751,0,1,0,0,0,2,0,0,0,9.158609782116018e-05,0,LOW,ml_model
2935588230,2024-12-09,2024-12-09 19:16:12,190000.0,6248,f0d722fe560b8d757294b6eb9a17739b,0,2.0,2,"iPhone16,1",iOS/17.4.1,5.0,23,0.7142857142857143,0.7666666666666667,-0.0683229813664596,0.217391304347826,70883.07692307692,280760.9124668724,78826689969.23077,52920.973888496825,0.5968474988237469,1112066.4253157964,-0.1766559186864343,19,0,0,12.154784614286667,1,0,5,18365.03125,30958.45638177592,128,0,10.345748799093386,1,0,0,0,0,2,0,0,0,3.598397593056634e-05,0,LOW,ml_model
454061799,2025-08-27,2025-08-27 09:54:37,1000.0,8719,da9e3968c1674324b56aa98463fd4b10,0,1.0,2,Samsung_sm-a556e,Android/15,23.0,42,3.2857142857142856,0.0,1.3469387755102042,0.5476190476190477,68264.28571428571,144273.77271486245,20814921493.37979,21100.74981202118,0.3576276529594596,304916.7112141018,-0.334841393967752,9,2,0,6.90875477931522,0,0,15,19800.203703703704,35797.97440584446,54,0,0.05050453091111109,0,1,0,0,0,2,0,0,0,1.3110276042865791e-05,0,LOW,ml_model
456064118,2025-03-25,2025-03-25 09:28:42,3000.0,6935,dadb8057d800959fbd62aa66e33e2cbb,0,1.0,2,Vivo V2201,Android/14,5.0,25,0.7142857142857143,0.8333333333333334,-0.1428571428571428,0.2,102939.23076923077,93120.07723034068,8671348783.384615,114937.00776287932,-0.05008256756119707,84237.55179231959,-0.2119224055239603,9,1,0,8.006700845440367,0,0,15,12865.51724137931,39830.72758881118,58,1,0.23318145269364782,0,1,0,0,0,2,0,0,0,7.046168373853854e-05,0,LOW,ml_model
452518788,2025-01-25,2025-01-25 11:47:45,90000.0,9975,7d3fbd4cb8e16a0660c28187bc53fda8,0,2.0,2,Samsung SM-A515F,Android/13,7.0,35,1.0,1.1666666666666667,-0.1428571428571429,0.2,75629.18918918919,93255.7393639894,8696632924.324324,50735.26412754899,0.10437017871165434,114990.42919221809,0.0386122166353362,11,5,0,11.407576060361786,0,0,13,46933.58064516129,86755.46278931647,62,0,1.9176035316896012,0,1,0,0,0,2,0,0,0,1.2146448780419235e-05,0,LOW,ml_model
456575558,2025-01-17,2025-01-17 10:12:06,4000.0,11115,881634846ca132371fed390271a7b096,0,1.0,1,Samsung SM-S928B,Android/14,2.0,31,0.2857142857142857,1.0333333333333334,-0.7235023041474655,0.064516129032258,62034.41860465116,127410.15645585838,16233347968.106312,1620.0,0.3450916334253746,261682.92269429253,-0.4741727055769051,10,4,0,8.294299608857235,0,0,14,13079.64,30067.72695151764,50,0,0.3058188145851109,0,1,0,0,0,2,0,0,0,7.552307739562373e-06,0,LOW,ml_model
2683930531,2025-03-12,2025-03-12 20:08:57,1864.0,1099,6208ba4394c05186d14887ec3c368507,0,1.0,1,"iPhone14,5",iOS/16.3.1,6.0,9,0.8571428571428571,0.3,1.8571428571428568,0.6666666666666666,286272.0,454927.5773570998,0.0,205389.2919795102,0.22754408193064019,722945.6623071764,-0.3928185691405658,20,2,0,7.5310163320779155,0,0,4,8461.756756756757,10515.707107321265,37,0,0.22028522605682163,1,0,0,0,0,2,0,0,0,7.90987547456385e-06,0,LOW,ml_model
450724681,2025-02-18,2025-02-18 15:50:01,30000.0,2459,b1bad967c9a07c387478a24f700412f8,0,1.0,1,Xiaomi 2312DRA50G,Android/14,2.0,13,0.2857142857142857,0.4333333333333333,-0.3406593406593407,0.1538461538461538,183646.15384615384,154489.2911897381,23866941092.307693,420.0,-0.08622835341417942,129961.5624528776,-1.186012004036721,15,1,0,10.308985993422082,1,0,9,25136.842105263157,12047.433315693455,95,0,1.1934673366834172,0,1,0,0,0,2,0,0,0,4.844629300317762e-06,0,LOW,ml_model
451004861,2025-06-02,2025-06-02 09:22:18,2349.0,4361,b068ac1bd3e85db9c03a5f75f2f6854d,0,1.0,2,Oppo_cph2481,Android/14,10.0,33,1.4285714285714286,0.0,0.2987012987012986,0.303030303030303,65915.71428571429,85257.67720650196,7268871522.648084,51465.78043825636,0.1279455513292732,110275.24470327167,-0.1828462624109441,9,0,0,7.762170607138205,0,0,15,33371.75581395349,83282.62589872353,86,2,0.07038886455647113,0,1,0,0,0,2,0,0,0,1.0579887650549189e-05,0,LOW,ml_model
2937708912,2025-08-02,2025-08-02 09:22:44,9200.0,6067,53ab4c088c9e9b1a6618738099b22b74,0,1.0,1,Xiaomi 2303CRA44A,Android/13,10.0,18,1.4285714285714286,0.6,1.3809523809523812,0.5555555555555556,142257.0,312406.20125087147,97597634580.0,20693.601013608743,0.37423130084589257,686065.6036609798,-0.400387912166381,9,5,0,9.127067452782361,0,0,15,27971.712765957447,32982.5075380459,94,0,0.32890370628990306,0,1,0,0,0,2,0,0,0,5.750963249835997e-05,0,LOW,ml_model
2934812537,2025-01-20,2025-01-20 07:51:50,1966.0,12022,62d8843059806fb72fe34d0814cc8850,0,1.0,1,"iPhone14,2",iOS/18.0.1,10.0,24,1.4285714285714286,0.8,0.7857142857142857,0.4166666666666667,93724.0,249839.85140278464,62419951348.96552,6271.606193304703,0.45440127290853655,665997.5177005411,-0.162413374429669,7,0,0,7.584264818389059,0,0,17,30722.406666666666,128550.81460130471,150,2,0.0639923825412115,1,0,0,0,0,2,0,0,0,4.9219332479816225e-05,0,LOW,ml_model
2112334789,2024-12-06,2024-12-06 21:42:33,13000.0,5500,d5b85ff949eb8ac79d7dbc91932e892c,0,1.0,1,Samsung SM-A525F,Android/14,2.0,12,0.2857142857142857,0.4,-0.2857142857142858,0.1666666666666666,220721.53846153847,153341.85805177016,23513725430.76923,582180.0,-0.18012903972380798,106531.17767601364,2.357206741400176,21,4,0,9.472781556562168,1,0,3,47512.903225806454,44387.331089966676,31,1,0.27360988526037067,0,1,0,0,0,2,0,0,0,0.0008271340810157823,0,LOW,ml_model
2685464175,2025-01-08,2025-01-08 09:55:07,23000.0,6016,3386a018af13333c5cadbf9541a5b1ae,0,2.0,2,Samsung SM-F731B,Android/13,8.0,25,1.1428571428571428,0.8333333333333334,0.3714285714285713,0.32,113793.6,146092.4013219031,21342989724.0,53638.65583203046,0.1242806505837795,187558.78822710592,-0.3579488017639957,9,2,0,10.043292972227004,1,0,15,66487.0,59015.95788378917,18,0,0.34593228751485255,0,1,0,0,0,2,0,0,0,3.4138191186797274e-06,0,LOW,ml_model
2934295459,2025-06-21,2025-06-21 08:51:03,5000.0,5515,e1a6e2449e3ceb7a51c502c0b2c8490a,0,2.0,3,Xiaomi 23117RA68G,Android/15,0.0,39,0.0,0.0,-1.0,0.0,36804.705882352944,61812.4300235136,3820776505.4117646,-1.0,0.25358396298419567,103812.17330264673,-1.0,8,5,0,8.517393171418904,0,0,16,13819.527272727273,24848.336769587735,110,1,0.36180687669884776,0,1,0,0,0,2,0,0,0,0.0002613362728164874,0,LOW,ml_model
2933493153,2025-07-06,2025-07-06 14:53:57,500.0,6243,02c8f5199cea2983ec318dc1ecddbe00,0,0.0,0,Vivo_v2339,Android/15,0.0,0,0.0,0.0,0.0,0.0,1350.0,1824.3354954612928,3328200.0,-1.0,0.14942828070300188,2465.333333333333,-1.0,14,6,0,6.2166061010848646,0,0,10,12163.26025,31605.155005433433,240,2,0.041107399638185,0,1,0,0,0,2,0,0,0,0.0001860604170930537,0,LOW,ml_model
2938195594,2025-07-31,2025-07-31 19:34:06,181500.0,1695,3cfde553d90d5e31a9f955309fc4f151,0,0.0,0,Samsung SM-A235F,Android/13,0.0,0,0.0,0.0,0.0,0.0,14400.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19,3,0,12.109016442313738,0,0,5,118242.73684210527,84282.2978783156,19,0,1.5349780024321067,0,1,0,0,0,2,0,0,0,4.714366522896712e-05,0,LOW,ml_model
2938383494,2025-04-01,2025-04-01 17:21:21,13000.0,3247,0cde6e9f623059374889606042a920f1,0,1.0,2,Samsung_sm-a356e,Android/14,0.0,25,0.0,0.8333333333333334,-1.0,0.0,37983.75,129416.29357831411,16748577043.548388,-1.0,0.5461918744097553,440940.5875814891,-1.0,17,1,0,9.472781556562168,1,0,7,26424.074,44023.23110059032,15,0,0.4919756128445598,0,1,0,0,0,2,0,0,0,1.576696718740145e-05,0,LOW,ml_model
453055831,2025-01-25,2025-01-25 10:37:58,1000.0,398,1cacea3e517803f0f3ca2a7a7cee33d5,0,1.0,1,Xiaomi M2102J20SG,Android/13,6.0,47,0.8571428571428571,1.5666666666666669,-0.452887537993921,0.1276595744680851,47957.0,108663.14491139071,11807679062.033895,209685.4368114518,0.3876011284866054,246213.8803935588,0.5722179313943455,10,5,0,6.90875477931522,0,0,14,8509.077922077922,13997.242792183108,77,1,0.11752154688880782,0,1,0,0,0,2,0,0,0,1.6302651859845332e-05,0,LOW,ml_model
2683930531,2025-03-25,2025-03-25 00:54:16,1350.0,647,6208ba4394c05186d14887ec3c368507,0,1.0,1,"iPhone14,5",iOS/16.3.1,1.0,16,0.1428571428571428,0.5333333333333333,-0.7321428571428572,0.0625,133288.0,93692.82722965356,8778345874.285715,-1.0,-0.17444280758693778,65859.98645253673,-1.0,0,1,1,7.208600337960199,0,0,24,8461.756756756757,10515.707107321265,37,0,0.15954133861411438,1,0,0,0,0,2,0,0,0,0.0001453012278814773,0,LOW,ml_model
2934079753,2025-04-12,2025-04-12 21:49:19,10000.0,5256,0afb567220cdc0a2aa1a11662c259256,0,1.0,1,Vivo V2254,Android/13,3.0,15,0.4285714285714285,0.5,-0.1428571428571429,0.2,156508.23529411765,181931.1038633613,33098926552.941177,42240.0,0.07511794767278576,211483.60973299656,-0.3752972078122373,21,5,0,9.210440366976517,0,0,3,27162.173333333332,37031.89820490895,75,0,0.3681590525647678,0,1,0,0,0,2,0,0,0,1.2417223565784817e-06,0,LOW,ml_model
2094903392,2025-06-04,2025-06-04 13:01:40,20000.0,6299,22d0ae50c6c7c2b0d44c836ee8dbf494,0,1.0,1,Vivo V2061,Android/12,15.0,25,2.142857142857143,0.8333333333333334,1.5714285714285712,0.6,101827.5,304424.91315593733,92674527750.0,13706.671285653436,0.49869836238528786,910112.9630993592,-0.2108436880646921,13,2,0,9.90353755128617,1,0,11,38718.66231884058,64914.21099950734,69,0,0.5165467710455471,0,1,0,0,0,2,0,0,0,2.3315296798309654e-06,0,LOW,ml_model
2938150265,2025-03-14,2025-03-14 11:52:59,1000.0,218,65a50ae9ab335767ef8424a233aa4620,0,1.0,1,"iPhone13,2",iOS/17.7,9.0,31,1.2857142857142858,1.0333333333333334,0.2442396313364055,0.2903225806451613,72656.84210526316,105916.0720801773,11218214324.893314,22184.33340891496,0.18625013836295368,154399.9711498703,-0.0641955651462993,11,4,0,6.90875477931522,0,0,13,10235.36,15100.405027358382,75,0,0.09770052054837347,1,0,0,0,0,2,0,0,0,3.809559950021643e-06,0,LOW,ml_model
453670216,2025-04-25,2025-04-25 15:09:05,203000.0,1191,e3b38cf1b8f427a21201d1f04a80d62e,0,1.0,1,Xiaomi 2311DRK48G,Android/15,0.0,1,0.0,0.0333333333333333,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15,4,0,12.220966184120165,0,1,9,266000.0,147364.66915202476,8,0,0.7631578947368421,0,1,0,0,0,2,0,0,0,2.743030934364252e-05,0,LOW,ml_model
452139692,2025-04-20,2025-04-20 23:11:46,100000.0,5052,2c535cf793c342d6f82325332e48e591,0,1.0,1,Samsung SM-A315F,Android/12,0.0,5,0.0,0.1666666666666666,-1.0,0.0,416010.0,352615.21861655376,0.0,-1.0,-0.08247814389638466,298881.0182447537,-1.0,23,6,0,11.51293546492023,1,0,1,154301.25806451612,221340.51376258794,62,0,0.6480828559297177,0,1,0,0,0,2,0,0,0,9.109607607626404e-06,0,LOW,ml_model
2112800905,2025-08-15,2025-08-15 12:21:25,2000.0,5723,c3c8daddee7d043dacec933a269a7a34,0,1.0,1,Xiaomi_2312crad3c,Android/14,27.0,39,3.857142857142857,0.0,1.9670329670329667,0.6923076923076923,70324.5,223685.9104482822,50035386533.07692,96494.99540889934,0.5216189801390015,711492.9581166866,-0.2263058186162651,12,4,0,7.601402334583733,0,0,12,12672.478088235293,22518.333623602546,136,0,0.15782232851968656,0,1,0,0,0,2,0,0,0,1.2302998817584905e-05,0,LOW,ml_model
2685248091,2025-07-30,2025-07-30 16:54:42,96000.0,6458,3e5405501cdfe6eb9de15d1b69541e23,0,1.0,1,OPPO CPH2179,Android/10,2.0,13,0.2857142857142857,0.4333333333333333,-0.3406593406593407,0.1538461538461538,180021.42857142858,162993.53558947067,26566892643.956043,233820.0,-0.04964183712396457,147576.27941728546,0.3300656755128808,16,2,0,11.472113887062386,1,0,8,42634.61538461538,66372.10282326833,52,0,2.2516914749661705,0,1,0,0,0,2,0,0,0,2.6131462922769946e-05,0,LOW,ml_model
455530389,2025-05-14,2025-05-14 15:57:12,102434.0,7516,7290665ccd213227629ecc348b57346f,0,1.0,1,Xiaomi 23129RAA4G,Android/15,2.0,6,0.2857142857142857,0.2,0.4285714285714284,0.3333333333333333,371640.0,200295.47273965031,40118276400.0,197640.0,-0.2995871657332,107949.29609299322,-0.8687165896463875,15,2,0,11.5369837300633,1,0,9,88403.4,51036.34112669129,10,0,1.158711090297432,0,1,0,0,0,2,0,0,0,1.9429787985848372e-05,0,LOW,ml_model
2095500688,2025-08-05,2025-08-05 12:56:58,124000.0,11038,8691de246262e06c8d6c31dbf2c47d8e,0,2.0,1,Vivo V2419,Android/15,2.0,7,0.2857142857142857,0.2333333333333333,0.2244897959183672,0.2857142857142857,256756.36363636365,420844.7861925517,177110334065.45456,170220.0,0.24216077938713365,689799.1993541808,-0.2056253670605536,12,1,0,11.728044909070785,1,0,12,54260.0,63281.77304722111,3,0,2.2852930335422044,0,1,0,0,0,2,0,0,0,0.0021682578712205174,0,LOW,ml_model
2938935117,2025-08-08,2025-08-08 14:46:37,287539.0,1421,61b2c1f7d0bb984fb788e40648b846b6,0,1.0,1,OPPO CPH2669,Android/14,1.0,12,0.1428571428571428,0.4,-0.6428571428571429,0.0833333333333333,223570.0,403728.7351675627,0.0,-1.0,0.28719767005339025,729064.2375989623,-1.0,14,4,0,12.569117259976583,1,0,10,250542.5,143645.47378981352,6,0,1.1476655657223824,0,1,0,0,0,2,0,0,0,2.1147094584263838e-05,0,LOW,ml_model
451013142,2025-07-03,2025-07-03 17:10:58,50000.0,2515,576cdebec728dd4ed7e4df49a0ef9d0a,0,1.0,1,Xiaomi_22071212ag,Android/14,0.0,15,0.0,0.5,-1.0,0.0,98146.66666666669,143577.3260814739,20614448564.705883,-1.0,0.1879443529717912,210037.17461662012,-1.0,17,3,0,10.819798284210286,1,0,7,117349.82773387097,167557.06246066466,62,0,0.4260764669667118,0,1,0,0,0,2,0,0,0,2.8891097229701834e-06,0,LOW,ml_model
456156194,2025-02-04,2025-02-04 18:57:50,10000.0,7703,b749999ad5dd738f976c095995ce37cb,0,1.0,1,Samsung SM-S911B,Android/14,11.0,46,1.5714285714285714,1.5333333333333334,0.0248447204968943,0.2391304347826087,56081.739130434784,54587.632107744284,2979809579.130435,6990.413568651081,-0.0135006371317944,53133.330480354765,-0.0655045656381841,18,1,0,9.210440366976517,0,0,6,15311.707317073171,32269.84709326981,164,1,0.6530950332919175,0,1,0,0,0,2,0,0,0,0.00035895903322243083,0,LOW,ml_model
2938774348,2025-06-19,2025-06-19 12:27:01,47000.0,8389,5f58d24e7a08c46652739eab864f77b0,0,2.0,2,Honor_ver-n49,Android/15,16.0,41,2.2857142857142856,1.3666666666666667,0.6724738675958187,0.3902439024390244,68260.0,81329.45861755377,6614480839.02439,64870.44516637831,0.08736884763362676,96901.2721802577,-0.4084128993922851,12,3,0,10.757924157061597,0,0,12,55930.30303030303,67088.64231768523,33,1,0.8403315815137887,0,1,0,0,0,2,0,0,0,0.0010418367001416638,0,LOW,ml_model
1286648072,2024-12-27,2024-12-27 11:38:03,7000.0,9104,71a9bdfa4fd933d2adeceddb449dfa22,0,1.0,1,"iPhone14,5",iOS/18.0,5.0,25,0.7142857142857143,0.8333333333333334,-0.1428571428571428,0.2,86985.0,142052.19758493593,20178826838.70968,73414.55187014819,0.24042905766219422,231980.53501994227,0.125552439900383,11,4,0,8.853808274977197,0,0,13,21869.28,30824.034888670227,50,0,0.3200836973142234,1,0,0,0,0,2,0,0,0,3.4908435472473385e-06,0,LOW,ml_model
2095053235,2025-07-22,2025-07-22 13:39:27,40000.0,11783,26918a5242f0425ed83663743ba4a00b,1,1.0,1,Xiaomi_22101316g,Android/13,8.0,41,1.1428571428571428,1.3666666666666667,-0.1637630662020906,0.1951219512195122,58418.4,53158.92581031075,2825871393.3061223,100965.16470752152,-0.0471374820241769,48372.96799135413,0.3546540544988179,13,1,0,10.596659732783579,0,0,11,56140.625,86535.40741286834,64,1,0.712496521013081,0,1,0,0,0,2,0,0,0,0.5993264593851887,1,MEDIUM,ml_model
2937856609,2025-08-27,2025-08-27 19:54:27,5000.0,11664,d97536a94a2ad4f25e33a1224128a766,0,1.0,1,Samsung SM-A315F,Android/10,9.0,41,1.2857142857142858,1.3666666666666667,-0.0592334494773518,0.2195121951219512,67719.51219512195,82935.62545586847,6878317969.756098,60054.898446087056,0.10099963066640558,101570.69575364668,-0.1577369450488212,19,2,0,8.517393171418904,0,0,5,32357.45205479452,64678.223188171476,73,0,0.15452390971739483,0,1,0,0,0,2,0,0,0,2.5935491922620745e-06,0,LOW,ml_model
2095336822,2025-04-10,2025-04-10 21:43:14,4000.0,2361,502316602f75b8b950822466b8f9a069,0,2.0,1,"iPhone13,1",iOS/18.3.2,1.0,6,0.1428571428571428,0.2,-0.2857142857142858,0.1666666666666666,360877.5,387063.1137073864,149817853992.85715,-1.0,0.03501028454330053,415148.78038352943,-1.0,21,3,0,8.294299608857235,0,0,3,28206.46551724138,53242.61703211643,58,0,0.14181145799905254,0,1,0,0,0,2,0,0,0,2.895744803660434e-06,0,LOW,ml_model
2096229005,2025-02-06,2025-02-06 18:47:37,5000.0,3955,807e1749a623cc5ca8f7b8abd863118e,0,1.0,1,Samsung SM-S918B,Android/14,5.0,63,0.7142857142857143,0.0,-0.6598639455782312,0.0793650793650793,42142.72727272727,68882.2503774589,4744764417.062937,14194.890613973184,0.2408424092548042,112587.97719371898,1.2968837724922229,18,3,0,8.517393171418904,0,0,6,28754.722222222223,34933.048554685105,108,1,0.17388448274196508,0,1,0,0,0,2,0,0,0,0.0007020936296564842,0,LOW,ml_model
455840377,2025-06-17,2025-06-17 22:16:02,20000.0,3341,dd9da14294c3a8db36d59ca2efcc1d35,0,1.0,1,Xiaomi M2007J20CG,Android/11,5.0,14,0.7142857142857143,0.4666666666666667,0.5306122448979592,0.3571428571428571,183912.0,253793.630315206,64411206788.57143,36593.26746647847,0.15965440121225294,350228.4070021066,-0.5520114899101396,22,1,0,9.90353755128617,1,0,2,47080.645161290326,35650.1745610952,31,0,0.42480301473107224,0,1,0,0,0,2,0,0,0,4.583258283421267e-06,0,LOW,ml_model
